model_name,iou,iou_median,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_median,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_median,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,kdiff,method,vocab_size,watermark_method
google/gemma-3-270m,0.186849478377523,0.0073007193805079956,0.0,0.6743101735076054,0.35516666666666663,0.129,0.1892592082616179,0.6242397597597598,0.7178978978978979,0.18898898898898897,0.9227447947947949,0.5971044444444444,0.6764784784784785,0.17127127127127126,0.9079606106106107,0.2725204604246392,0.253900066283677,0.2886653683821351,0.0,0.995,0.005,3.8183766184073566,SeedBS,262144,inverse
google/gemma-3-270m,0.707986769898508,0.6986914367075734,0.3506766917293233,0.8721565868872466,1.0,0.8369999999999999,0.9112683723462166,0.9498143643643644,0.9777867867867869,0.8289366866866867,0.9904177677677678,0.946087987987988,0.9741711711711711,0.8174404404404405,0.9899658158158159,0.002794463525642641,0.0021546229338127885,0.0041887576935550905,0.0,0.53,0.47,1.2509996003196804,WaterSeeker,262144,inverse
facebook/opt-1.3b,0.8533969209946568,0.886881143065162,0.5737168560606061,0.9644012944983819,0.9470000000000001,0.9470000000000001,0.9470000000000001,0.9762853453453454,0.989945945945946,0.9162420420420421,0.9975475475475476,0.9743537137137137,0.9896676676676677,0.9038236236236237,0.9975235235235236,0.0011976108294038568,0.0010928986379440176,0.001261607954802458,0.0,0.0,1.0,0.0,Oracle,50272,inverse
facebook/opt-1.3b,0.7443791366296693,0.7752419149477974,0.300738779440083,0.9505888824176535,0.9488333333333334,0.85,0.8967015658297044,0.9485392492492493,0.9826036036036037,0.7930967467467468,0.9949999499499499,0.9454747947947948,0.9798668668668669,0.7820301301301302,0.9947099599599598,0.0001580522697622655,9.024581486301031e-05,0.000220927068949095,0.125,0.415,0.46,1.2409673645990857,WISER,50272,inverse
facebook/opt-1.3b,0.3318265142006729,0.3694203127468014,0.0,0.5373148176785328,0.34504166666666664,0.314,0.3287897831447177,0.7692655855855856,0.801077077077077,0.40553988988989,0.892062962962963,0.7475802902902902,0.7765545545545546,0.3825415415415417,0.8800416916916918,0.005779332120000618,0.0028627489642531144,0.05238800658080437,0.31,0.43,0.26,1.6046806535881213,Kadane,50272,inverse
facebook/opt-1.3b,0.0,0.0,0.0,0.0,0.0,0.0,,0.188988988988989,0.18898898898898897,0.18898898898898897,0.18898898898898897,0.1712712712712712,0.17127127127127126,0.17127127127127126,0.17127127127127126,0.02176434249522572,0.020161510416437524,0.023451315951751896,0.0,1.0,0.0,5.0,Aligator,50272,inverse
facebook/opt-1.3b,0.20348956096621443,0.11684650529794886,0.0,0.6640539163786733,0.37675000000000003,0.13799999999999998,0.20200679941719277,0.5991264364364364,0.715019019019019,0.18898898898898897,0.930105005005005,0.5700155255255255,0.6713483483483483,0.17127127127127126,0.9208476976976977,0.2757327685798373,0.25918233299489657,0.28927173502597725,0.0,0.995,0.005,3.872983346207417,SeedBS,50272,inverse
facebook/opt-1.3b,0.6885047252752247,0.6798866855524079,0.3418803418803419,0.8746820151442203,0.99625,0.81,0.893522491349481,0.9489623223223222,0.9667627627627629,0.8158711211211211,0.9901931431431432,0.9447415415415414,0.961025025025025,0.8011199699699699,0.9896498498498499,0.002809237254477921,0.00213729479291942,0.004726297277738922,0.0,0.675,0.325,1.2786711852544421,WaterSeeker,50272,inverse
princeton-nlp/Sheared-LLaMA-1.3B,0.8549321502571661,0.88126154116716,0.6553739727935373,0.9582023071993163,0.9590000000000001,0.9590000000000001,0.9590000000000001,0.9790826426426427,0.9884524524524525,0.9208448448448449,0.997029029029029,0.9781140740740741,0.9881781781781782,0.9169029029029029,0.9970209709709709,0.0012098677099129417,0.0010986475310346578,0.0012930864584632217,0.0,0.0,1.0,0.0,Oracle,32000,inverse
princeton-nlp/Sheared-LLaMA-1.3B,0.7873095043626722,0.8458901395053899,0.3818770226537217,0.9348350831411579,0.9389940476190478,0.919,0.928889444901856,0.9675399299299299,0.9851901901901903,0.8702420420420421,0.9943639139139139,0.9653771671671671,0.9842182182182182,0.8628844844844845,0.9942003003003003,0.00016536061026272363,0.0001054937529261224,0.0002451337208185578,0.24,0.225,0.535,0.9848857801796105,WISER,32000,inverse
princeton-nlp/Sheared-LLaMA-1.3B,0.44249216919218126,0.4315837639965547,0.2595861633577151,0.6112789820427571,0.3333333333333334,0.6,0.42857142857142866,0.8258946646646647,0.8320830830830831,0.760174974974975,0.8742592592592593,0.8115676076076076,0.8141931931931932,0.7352316816816817,0.8675317317317317,0.004316114574976382,0.0026941545071167638,0.005247126370886948,1.0,0.0,0.0,4.0,Kadane,32000,inverse
princeton-nlp/Sheared-LLaMA-1.3B,0.0,0.0,0.0,0.0,0.0,0.0,,0.188988988988989,0.18898898898898897,0.18898898898898897,0.18898898898898897,0.1712712712712712,0.17127127127127126,0.17127127127127126,0.17127127127127126,0.021710241700857294,0.020055534374841956,0.02292728645079478,0.0,1.0,0.0,5.0,Aligator,32000,inverse
princeton-nlp/Sheared-LLaMA-1.3B,0.17278924505522425,0.0,0.0,0.6646201975518119,0.30833333333333335,0.09699999999999999,0.14757401315789473,0.5389962362362363,0.6322052052052052,0.18898898898898897,0.913592092092092,0.5115614214214215,0.5868478478478478,0.17127127127127126,0.8992251251251252,0.2774659983253514,0.26434922220360024,0.28993647395072913,0.0,1.0,0.0,4.055243519198323,SeedBS,32000,inverse
princeton-nlp/Sheared-LLaMA-1.3B,0.6884851616377986,0.6805134773434485,0.45134293402431735,0.8624576933090342,1.0,0.81,0.8950276243093923,0.9524446946946946,0.9725785785785785,0.853136036036036,0.9887461961961962,0.9483168768768769,0.967052052052052,0.845126976976977,0.9881733233233234,0.00272638977963652,0.002070637831639033,0.00442453270770784,0.0,0.685,0.315,1.2767145334803705,WaterSeeker,32000,inverse
mistralai/Mistral-7B-v0.1,0.8559598516227267,0.9027599682481529,0.47737332361516044,0.9705882352941176,0.9670000000000001,0.9670000000000001,0.9670000000000001,0.9801118518518518,0.9901681681681682,0.9134398898898899,0.99788993993994,0.9786446846846846,0.9894624624624625,0.9083127627627627,0.997878028028028,0.0013037302003067453,0.0010995337226631819,0.0026660131425160216,0.0,0.0,1.0,0.0,Oracle,32000,inverse
mistralai/Mistral-7B-v0.1,0.8174553022918445,0.853624722726356,0.3585550742574258,0.9517684887459807,0.9631071428571428,0.9380000000000002,0.9503877815558602,0.9705927027027027,0.985956956956957,0.8508838838838839,0.9965295295295296,0.9688447647647647,0.985008008008008,0.840174874874875,0.9964944944944945,0.0001650346355745569,0.0001101145946449833,0.00023288647207664329,0.16,0.195,0.645,0.8774964387392122,WISER,32000,inverse
mistralai/Mistral-7B-v0.1,0.4599147985414135,0.4640846690118806,0.24931851206044756,0.6742596810933941,0.3566666666666667,0.642,0.4585714285714286,0.8287587187187186,0.8299039039039039,0.7652238738738738,0.882934084084084,0.8165092692692693,0.8167527527527527,0.7475544544544545,0.8753242742742744,0.00398322856388404,0.0027018330019927816,0.004114841014961713,1.0,0.0,0.0,4.0,Kadane,32000,inverse
mistralai/Mistral-7B-v0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.188988988988989,0.18898898898898897,0.18898898898898897,0.18898898898898897,0.1712712712712712,0.17127127127127126,0.17127127127127126,0.17127127127127126,0.021473065984682762,0.019899732622070586,0.022899955931279692,0.0,1.0,0.0,5.0,Aligator,32000,inverse
mistralai/Mistral-7B-v0.1,0.21890580057807482,0.13309428950863214,0.0,0.695535870996051,0.4,0.13799999999999998,0.20520446096654274,0.6528343543543543,0.6978108108108108,0.18898898898898897,0.935458058058058,0.6276599199199199,0.6692672672672673,0.17127127127127126,0.9229944444444446,0.27496560580540974,0.2549045850755647,0.3301156051995349,0.0,1.0,0.0,3.7914377220257753,SeedBS,32000,inverse
