model_name,iou,iou_median,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_median,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_median,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,kdiff,method,vocab_size,watermark_method
mistralai/Mistral-7B-v0.1,0.7254480581408913,0.6712780514504653,0.5236744301288404,0.9801587301587301,0.6392857142857142,0.8950000000000001,0.7458333333333335,0.9214699415766308,0.9278738695478191,0.8593052741096439,0.9945348379351742,0.9117182472989197,0.9121102841136455,0.8433723409363746,0.9945213525410165,0.008212127484930533,0.00530708892642906,0.05287717009950939,1.0,0.0,0.0,2.0,Kadane_8,32000,gumbel
mistralai/Mistral-7B-v0.1,0.7540348782499078,0.7232314395498833,0.5201894322114603,0.9704679802955666,0.5133333333333333,0.924,0.66,0.9363589947979192,0.956020968387355,0.8576418407362945,0.9910555982392958,0.9285677294917966,0.9495415766306522,0.8422116126450581,0.9908556382553021,0.010599404555014189,0.006572839249520257,0.06480641667485545,1.0,0.0,0.0,4.0,Kadane_10,32000,gumbel
mistralai/Mistral-7B-v0.1,0.7915412665118501,0.8398405158434918,0.5060006642801786,0.959887466010667,0.3407142857142857,0.9540000000000001,0.5021052631578947,0.9487057206882753,0.9584665866346539,0.8602249539815926,0.982901568627451,0.9435517342937174,0.9567361344537815,0.8446670668267308,0.9823235774309724,0.016159839130004912,0.010194002751313746,0.05886193644910237,1.0,0.0,0.0,9.0,Kadane_15,32000,gumbel
mistralai/Mistral-7B-v0.1,0.8148705838098803,0.836378190353263,0.5549237588652483,0.9368775789017435,0.25763157894736843,0.9790000000000001,0.40791666666666665,0.9509544665866346,0.9502468187274911,0.9304166946778711,0.9735671628651461,0.9483805154061625,0.9482753101240495,0.9195294597839135,0.9716125650260105,0.021237943745072697,0.014049610750271313,0.07272753717420528,1.0,0.0,0.0,14.0,Kadane_20,32000,gumbel
meta-llama/Meta-Llama-3-8B,0.9768297044255195,0.9860209650628813,0.9226072530910263,0.996003996003996,1.0,1.0,1.0,0.9976806178471389,0.9982973989595838,0.9930229611844739,0.9994110044017607,0.997560024009604,0.9982917967186875,0.9927694117647059,0.9994100680272109,0.008034398950003378,0.003121959375039296,0.05603660207525537,0.0,0.0,1.0,0.0,Oracle,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.9614335267957692,0.9704999999999999,0.882775,0.994005994005994,0.9825,1.0,0.991172761664565,0.9967289555822331,0.9974165666266506,0.9914774309723889,0.9991699079631853,0.9964983337334934,0.9973509403761505,0.9910878191276511,0.9991695878351341,0.0001807501950952428,0.00014767467541787482,0.00025114687541645254,0.105,0.0,0.895,0.324037034920393,WISER,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.682836618674937,0.672318407960199,0.57695,0.9890219560878244,0.815,0.815,0.815,0.8817817094837934,0.8722946778711484,0.866579911964786,0.9985207603041216,0.8682219703881552,0.8578397759103642,0.8512224649859943,0.998499799919968,0.005024200619982366,0.003991902400366598,0.005358130851163878,0.0,0.0,1.0,0.0,Kadane_6,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.6977653259800448,0.6636683316683316,0.56985,0.9820798124383021,0.5942857142857142,0.8320000000000001,0.6933333333333334,0.8908646722689076,0.8709496598639457,0.8640399759903962,0.9974130292116847,0.878424430572229,0.8563439775910364,0.8491642657062826,0.9968212965186074,0.009098814805120127,0.005349173949525721,0.052737172200477314,1.0,0.0,0.0,2.0,Kadane_8,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.7110253101099877,0.6625139165009941,0.5737,0.9810264465131722,0.4705555555555556,0.847,0.605,0.8991828635454181,0.8707575830332133,0.8627819047619047,0.9968680832332933,0.8876911404561825,0.8560004801920769,0.8480230732292917,0.9962713165266106,0.011805289214971709,0.0069269142490611555,0.05759785657419343,1.0,0.0,0.0,4.0,Kadane_10,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.7310603618070618,0.6645299166164582,0.5653036764230793,0.9750534294234592,0.30999999999999994,0.8680000000000001,0.4568421052631579,0.9140539415766307,0.8990922769107643,0.858405394157663,0.9896644657863146,0.9040000960384154,0.8845770308123249,0.8438104841936775,0.9888168627450981,0.018028003564968458,0.01063938157440134,0.060754087176383115,1.0,0.0,0.0,9.0,Kadane_15,128256,gumbel
meta-llama/Meta-Llama-3-8B,0.8598116175239895,0.8857197224544163,0.5769473796393039,0.9680872754491019,0.25499999999999995,0.9690000000000001,0.40375,0.9516247474989996,0.9573232492997199,0.8615898119247699,0.9839053621448579,0.9490524305722289,0.9571102040816326,0.8467325490196078,0.9827629211684674,0.02420109290491382,0.014773866350833487,0.0630061277994173,1.0,0.0,0.0,14.0,Kadane_20,128256,gumbel
facebook/opt-125m,0.9177097570672342,0.9707030970602961,0.5443113409481769,0.9900009960159363,0.9840000000000001,0.9840000000000001,0.9840000000000001,0.98572662505002,0.996275150060024,0.8971887394957982,0.9987551420568227,0.9830692501000401,0.996202480992397,0.8542569267707082,0.9987471948779513,0.0052520125649698456,0.00302531490065121,0.00858322987628526,0.0,0.0,1.0,0.0,Oracle,50272,inverse
