model_name,iou,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,method,vocab_size,output_tokens,ar_coeff,data_gen_type
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,5.931863560690544e-05,4.3123974182890376e-05,8.504302509209082e-05,0.0,0.0,1.0,WISER,512,500,1.0,gumbel
simulation,0.9663951301384565,0.9652509652509652,0.9689922480620154,1.0,1.0,1.0,0.977392229258517,0.9762645290581162,0.9799038076152304,0.9771230204408817,0.9759759519038076,0.9796793587174348,0.01087863671980449,0.010416871175812048,0.011585176051130474,0.0,0.0,1.0,Aligator,512,500,1.0,gumbel
simulation,0.9000960406631539,0.404,0.9920318725099602,0.8905,0.9904,0.9377970120686905,0.9566710380761524,0.855664128256513,0.9940120240480962,0.9473388985971943,0.7696513026052104,0.9940120240480962,0.05845678444259465,0.05492107045006378,0.06177610657414334,0.1998,0.0,0.8002,SeedBS_NOT,512,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005780489959921397,0.0005473339756463247,0.000673262498776239,0.0,1.0,0.0,Waterseeker,512,500,1.0,gumbel
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,5.9580488209758186e-05,4.4458973707151014e-05,8.729512587706262e-05,0.0,0.0,1.0,WISER,1024,500,1.0,gumbel
simulation,0.9653811618927899,0.9652509652509652,0.9689922480620154,1.0,1.0,1.0,0.9763911759519036,0.9762645290581162,0.9799038076152304,0.9761048304609216,0.9759759519038076,0.9796793587174348,0.01087064201200883,0.010496971874317751,0.011552930601055774,0.0,0.0,1.0,Aligator,1024,500,1.0,gumbel
simulation,0.90035929561753,0.11553784860557768,0.996,0.9274666666666667,1.0,0.9623685666851134,0.9611581643286572,0.593691382765531,0.9964008016032064,0.9483425539078156,0.3988216432865731,0.9964008016032064,0.056236828565808535,0.052590184749533364,0.059806187173853685,0.145,0.0,0.855,SeedBS_NOT,1024,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005778685414075881,0.0005457499992189696,0.000648126050191422,0.0,1.0,0.0,Waterseeker,1024,500,1.0,gumbel
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,6.06061990129092e-05,4.325000008975621e-05,8.879414917828395e-05,0.0,0.0,1.0,WISER,2048,500,1.0,gumbel
simulation,0.962880902880903,0.9615384615384616,0.9652509652509652,1.0,1.0,1.0,0.9739514484969939,0.9726412825651303,0.9762645290581162,0.9736168144288576,0.9722805611222445,0.9759759519038076,0.011189929413399295,0.010745247924705836,0.011841055525019328,0.0,0.0,1.0,Aligator,2048,500,1.0,gumbel
