model_name,iou,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,method,vocab_size,output_tokens,ar_coeff,data_gen_type
simulation,0.9958691773170072,0.9920318725099602,0.996,0.9849,1.0,0.9923925638571212,0.9962075591182366,0.9931222444889779,0.9964008016032064,0.9962075270541081,0.9931222444889779,0.9964008016032064,7.038407000381994e-05,4.8916974731127996e-05,0.00011350207478244553,0.0302,0.0,0.9698,WISER,1000,500,0.5,pf
simulation,0.9636776114081007,0.9578544061302682,0.9727626459143969,0.9998,1.0,0.9998999899989999,0.9744052761523045,0.9690340681362726,0.9809138276553107,0.9740828168336673,0.9685931863727455,0.980745490981964,0.011754877612597102,0.010917723250315703,0.01282750937473338,0.0004,0.0,0.9996,Aligator,1000,500,0.5,pf
simulation,0.8736696634288237,0.26294820717131473,0.996,0.8654,1.0,0.9278438940709767,0.9587911887775552,0.8334749498997995,0.9964008016032064,0.9441181755511021,0.7597274549098196,0.9964008016032064,0.05634492016740351,0.0523465528002248,0.06159047257463043,0.2688,0.0,0.7312,SeedBS_NOT,1000,500,0.5,pf
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0006808258357974409,0.0005674149001720253,0.0010852527249426197,0.0,1.0,0.0,Waterseeker,1000,500,0.5,pf
simulation,0.9958699270015743,0.9920318725099602,0.996,0.9845,1.0,0.9921894683799445,0.9962049859719438,0.9931222444889779,0.9964008016032064,0.9962049651302605,0.9931222444889779,0.9964008016032064,6.85589448034989e-05,4.7166975048185125e-05,0.00010931387471373423,0.031,0.0,0.969,WISER,1000,500,0.6000000000000001,pf
simulation,0.9636755092129046,0.9578544061302682,0.9727626459143969,1.0,1.0,1.0,0.974405111022044,0.9690340681362726,0.9809138276553107,0.9740825523046093,0.9685931863727455,0.980745490981964,0.011633673372996055,0.010714834374857674,0.012635595449785342,0.0,0.0,1.0,Aligator,1000,500,0.6000000000000001,pf
simulation,0.8721152845410015,0.26294820717131473,0.996,0.8636333333333333,0.9996,0.9266556845626778,0.9586780713426855,0.8334749498997995,0.9964008016032064,0.9437118925851704,0.7585779559118235,0.9964008016032064,0.05636123331780427,0.05216235969976424,0.06229470799991076,0.2712,0.0,0.7288,SeedBS_NOT,1000,500,0.6000000000000001,pf
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0006551588497932244,0.0005124947997956042,0.000996529174926763,0.0,1.0,0.0,Waterseeker,1000,500,0.6000000000000001,pf
simulation,0.9958715079539554,0.9920318725099602,0.996,0.9846,1.0,0.9922402499244181,0.9962432897795592,0.9931222444889779,0.9964008016032064,0.9962432705410822,0.9931222444889779,0.9964008016032064,6.934075419621877e-05,4.778997526955209e-05,0.00011367017484644742,0.0308,0.0,0.9692,WISER,1000,500,0.7000000000000001,pf
simulation,0.9636205660743297,0.9578544061302682,0.9689922480620154,1.0,1.0,1.0,0.974357064529058,0.9690340681362726,0.9785811623246493,0.9740334364729458,0.9685931863727455,0.9783567134268537,0.011601423599398095,0.010816066675022284,0.012482241350119236,0.0,0.0,1.0,Aligator,1000,500,0.7000000000000001,pf
simulation,0.8756504866819983,0.26294820717131473,0.996,0.8672,1.0,0.9288774635818338,0.9597627430861723,0.8343967935871743,0.9964008016032064,0.9452381883767536,0.7592971943887775,0.9964008016032064,0.05633086011859914,0.05238407779970657,0.06128287884973815,0.265,0.0,0.735,SeedBS_NOT,1000,500,0.7000000000000001,pf
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0006844124032015315,0.0005648962248187672,0.0011407385500660878,0.0,1.0,0.0,Waterseeker,1000,500,0.7000000000000001,pf
simulation,0.9958589073106113,0.9920318725099602,0.996,0.9831,1.0,0.9914779890071101,0.996228562725451,0.9931222444889779,0.9964008016032064,0.9962285130260521,0.9931222444889779,0.9964008016032064,6.784609679425557e-05,4.8459000026923604e-05,0.00010889375001852358,0.0338,0.0,0.9662,WISER,1000,500,0.8,pf
simulation,0.9636627972338762,0.9578544061302682,0.9689922480620154,1.0,1.0,1.0,0.9743980200400801,0.9690340681362726,0.9785811623246493,0.9740752400801602,0.9685931863727455,0.9783567134268537,0.011467287047795436,0.010740547274986056,0.012358465299621455,0.0,0.0,1.0,Aligator,1000,500,0.8,pf
simulation,0.8793565963368705,0.264,0.996,0.872,1.0,0.9316239316239316,0.9607333194388779,0.8343967935871743,0.9964008016032064,0.9467012601202405,0.7597595190380761,0.9964008016032064,0.05628472023860304,0.05225218295001923,0.06122230694991227,0.2554,0.0,0.7446,SeedBS_NOT,1000,500,0.8,pf
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0006946581320000405,0.0005868677003945777,0.0011536919999230119,0.0,1.0,0.0,Waterseeker,1000,500,0.8,pf
simulation,0.9958946392791796,0.996,0.996,0.9878,1.0,0.9938625616259181,0.9962593619238476,0.9964008016032064,0.9964008016032064,0.9962593074148295,0.9964008016032064,0.9964008016032064,6.714675560042451e-05,4.7250000079657184e-05,0.00010805032518419454,0.0244,0.0,0.9756,WISER,1000,500,0.9,pf
simulation,0.9636757320173046,0.9578544061302682,0.9727626459143969,1.0,1.0,1.0,0.9743983775551102,0.9690340681362726,0.9809138276553107,0.9740757563126251,0.9685931863727455,0.980745490981964,0.011403022382002291,0.010659554875223876,0.012499701025069494,0.0,0.0,1.0,Aligator,1000,500,0.9,pf
simulation,0.876043343804669,0.26294820717131473,0.996,0.8694333333333332,0.9998,0.9300705601226883,0.9602784993987976,0.8346923847695391,0.9964008016032064,0.9456720496993989,0.7582765531062123,0.9964008016032064,0.05630306381440123,0.052379619800001366,0.06136273477510485,0.2602,0.0,0.7398,SeedBS_NOT,1000,500,0.9,pf
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0006868397565956002,0.0005575809250444764,0.0011686128253700161,0.0,1.0,0.0,Waterseeker,1000,500,0.9,pf
